timestamp,Basel Temperature [2 m elevation corrected],Basel Growing Degree Days [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20220123T0900,-0.76975465,0,3.319036,77.47118
20220123T1000,0.2402454,0,3.671294,78.69006
20220123T1100,1.0502454,0,4.6800003,67.380135
20220123T1200,2.5502453,0,5.4119864,86.18592
20220123T1300,3.7102456,0,4.68,89.99999
20220123T1400,4.710245,0,5.0528407,85.91438
20220123T1500,5.5902452,0,5.634891,63.43495
20220123T1600,5.9902453,0,7.289445,57.094757
20220123T1700,5.6402454,0,6.297428,59.036255
20220123T1800,3.4502454,0,7.4128532,60.945396
20220123T1900,2.4002454,0,7.289444,69.77513
20220123T2000,1.7402455,0,5.95906,64.98311
20220123T2100,0.9102454,0,5.154415,65.224846
20220123T2200,0.000245392,0,5.3517847,70.346176
20220123T2300,-0.2697546,0,4.452954,75.96376
20220124T0000,-0.8497546,0,4.3349743,94.76365
20220124T0100,-1.0497546,0,5.6920996,108.434944
20220124T0200,-1.4297546,0,4.8965297,126.027374
20220124T0300,-1.6097547,0,4.39436,124.99202
20220124T0400,-1.4197546,0,4.0249224,116.56505
20220124T0500,-1.6997546,0,3.7064266,119.054596
20220124T0600,-1.8697547,0,3.7585104,106.69924
20220124T0700,-1.9297546,0,4.452954,104.03624
20220124T0800,-1.8897547,0,4.802999,102.99461
20220124T0900,-1.6297547,0,4.510787,118.61046
20220124T1000,-0.73975456,0,5.1165614,140.71059
20220124T1100,0.4302454,0,5.1165614,140.71059
20220124T1200,1.5802454,0,6.792466,147.99461
20220124T1300,2.5802455,0,7.7879906,146.30994
20220124T1400,3.2902455,0,5.692099,145.30484
20220124T1500,4.0102453,0,4.6102495,128.6598
20220124T1600,4.4402456,0,4.510787,118.61046
20220124T1700,4.2602453,0,4.0249224,116.56505
20220124T1800,5.3102455,0,5.00128,120.25643
20220124T1900,3.8502455,0,3.096837,125.537674
20220124T2000,0.5302454,0,4.8433046,138.01279
20220124T2100,-0.40975457,0,5.904439,142.4314
20220124T2200,-0.65975463,0,6.1305785,139.76364
20220124T2300,-0.63975465,0,6.1094027,135
20220125T0000,-0.3897546,0,4.39436,145.00798
20220125T0100,-0.5697546,0,5.495161,148.3925
20220125T0200,-0.98975456,0,5.00128,149.74356
20220125T0300,-1.4997545,0,4.829907,153.43495
20220125T0400,-1.7397546,0,4.829907,153.43495
20220125T0500,-1.8697547,0,4.6938257,147.52881
20220125T0600,-2.0997548,0,4.6938257,147.52881
20220125T0700,-2.0897546,0,5.1165614,140.71059
20220125T0800,-2.3697548,0,4.8433046,138.01279
20220125T0900,-2.5797548,0,4.39436,145.00798
20220125T1000,-1.6097547,0,5.315336,151.69923
20220125T1100,0.11024541,0,4.5536795,161.56505
20220125T1200,0.64024544,0,5.5887027,165.06857
20220125T1300,2.1202455,0,5.8603754,169.38034
20220125T1400,3.4702454,0,6.489992,176.82018
20220125T1500,4.610245,0,6.489992,183.17982
20220125T1600,5.1802454,0,5.4477882,187.59465
20220125T1700,5.6002455,0,4.379589,170.53767
20220125T1800,4.2902455,0,3.4152596,161.56505
20220125T1900,2.0402455,0,2.9024127,150.25511
20220125T2000,0.2502454,0,3.5455887,156.0375
20220125T2100,-1.0397546,0,3.0758414,159.44395
20220125T2200,-1.0697546,0,2.968636,165.96376
20220125T2300,-1.5297545,0,3.319036,167.47119
20220126T0000,-1.2897546,0,4.452954,165.96376
20220126T0100,-1.6097547,0,6.0347,162.64597
20220126T0200,-1.9797546,0,5.0142193,158.9625
20220126T0300,-2.2897544,0,3.4152596,161.56505
20220126T0400,-2.5497546,0,3.319036,167.47119
20220126T0500,-2.7897544,0,3.2399998,180
20220126T0600,-2.6697545,0,2.9024127,187.12502
20220126T0700,-2.7297544,0,2.9024127,187.12502
20220126T0800,-2.6197548,0,3.2599385,186.3402
20220126T0900,-2.8297548,0,3.2399998,180
20220126T1000,-1.9297546,0,4.3349743,184.76364
20220126T1100,-0.76975465,0,3.7585104,196.69925
20220126T1200,-0.5897546,0,4.072935,225
20220126T1300,0.000245392,0,5.3999996,216.8699
20220126T1400,0.7102454,0,5.3517847,227.72632
20220126T1500,1.3702455,0,4.452954,255.96376
20220126T1600,1.8402454,0,4.379589,260.5377
20220126T1700,2.0402455,0,4.0249224,296.56506
20220126T1800,2.7002454,0,6.489992,340.55997
20220126T1900,1.6502454,0,2.5959969,236.30994
20220126T2000,0.8702454,0,2.0991426,210.96376
20220126T2100,-0.16975462,0,2.5455842,188.1301
20220126T2200,-1.1097546,0,2.6208394,164.0546
20220126T2300,-1.9697546,0,2.4149535,116.56505
20220127T0000,-1.6097547,0,3.4152596,198.43495
20220127T0100,-1.7797545,0,3.8773184,201.8014
20220127T0200,-2.5597544,0,3.219938,206.56505
20220127T0300,-2.9097548,0,2.4149535,206.56505
20220127T0400,-3.0797548,0,3.2599385,186.3402
20220127T0500,-3.2697544,0,4.6800003,202.61987
20220127T0600,-3.2697544,0,5.154415,204.77515
20220127T0700,-3.3397546,0,4.2136917,199.98311
20220127T0800,-3.1397548,0,4.2136917,199.98311
20220127T0900,-3.8297548,0,4.5536795,198.43495
20220127T1000,-2.4597545,0,5.634891,206.56505
20220127T1100,-1.6697546,0,5.3517847,222.27368
20220127T1200,-1.6297547,0,7.5685663,244.65384
20220127T1300,-1.0597546,0,7.7879906,236.30994
20220127T1400,-0.3897546,0,8.287822,235.61966
20220127T1500,0.5602454,0,8.217153,241.18921
20220127T1600,1.2202454,0,8.707237,240.25513
20220127T1700,1.5902454,0,7.7879906,236.30994
20220127T1800,0.4402454,0,6.6087217,240.64226
20220127T1900,0.3602454,0,6.9153743,231.3402
20220127T2000,0.3102454,0,6.9153743,218.65982
20220127T2100,0.030245423,0,7.5942082,211.42957
20220127T2200,0.5402454,0,6.989936,214.50853
20220127T2300,1.0702454,0,8.39657,210.96376
20220128T0000,1.3202454,0,6.8777895,222.8789
20220128T0100,1.4402454,0,8.435069,219.80557
20220128T0200,1.3802454,0,7.8954163,226.84761
20220128T0300,1.4202454,0,7.2,233.1301
20220128T0400,1.3302454,0,5.95906,244.98311
20220128T0500,1.4402454,0,4.8965297,233.97263
20220128T0600,1.3302454,0,4.8433046,221.98721
20220128T0700,1.1302454,0,4.8965297,216.02737
20220128T0800,1.3902454,0,6.439876,206.56505
20220128T0900,1.4002454,0,6.830519,198.43495
20220128T1000,1.0802454,0,7.42159,202.83365
20220128T1100,1.7002454,0,7.10031,210.46555
20220128T1200,2.6802454,0,5.8603754,227.48956
20220128T1300,3.6102452,0,6.830519,251.56506
20220128T1400,4.360245,0,7.5685663,272.72632
20220128T1500,5.130245,0,7.9526596,275.19443
20220128T1600,5.6002455,0,7.0911775,293.9625
20220128T1700,5.650245,0,4.896529,287.10272
20220128T1800,4.670245,0,5.4477882,277.59464
20220128T1900,4.3402452,0,3.563818,225
20220128T2000,3.9102454,0,1.484318,194.03624
20220128T2100,3.4002452,0,0.8049845,153.43495
20220128T2200,2.3202453,0,0.71999997,180
20220128T2300,1.3302454,0,2.52,180
20220129T0000,0.6202454,0,3.0758414,159.44395
20220129T0100,0.000245392,0,4.3498964,155.55605
20220129T0200,-0.05975461,0,5.4477882,172.40535
20220129T0300,-0.73975456,0,4.73506,188.74615
20220129T0400,-0.77975464,0,5.04,180
20220129T0500,-0.29975462,0,4.452954,194.03624
20220129T0600,-0.2597546,0,5.495161,211.6075
20220129T0700,-0.39975458,0,6.6087217,209.35776
20220129T0800,-0.40975457,0,6.489992,213.69006
20220129T0900,0.070245415,0,6.989936,214.50853
20220129T1000,0.5002454,0,7.24486,206.56505
20220129T1100,1.3102454,0,8.78872,214.99202
20220129T1200,2.7002454,0,12.475961,223.83087
20220129T1300,4.0702453,0,11.457958,226.27303
20220129T1400,4.9702454,0,11.966954,226.21889
20220129T1500,5.8402452,0,11.709688,225
20220129T1600,6.4302454,0,10.97262,228.9909
20220129T1700,6.290245,0,12.261157,229.76364
20220129T1800,5.900245,0,11.592894,233.84181
20220129T1900,5.5802455,0,12.261157,229.76364
20220129T2000,5.540245,0,13.246826,227.2026
20220129T2100,5.630245,0,13.783817,229.23639
20220129T2200,5.8402452,0,13.324863,231.58195
20220129T2300,6.0102453,0,14.021525,228.12213
20220130T0000,5.7202454,0,12.496718,228.50352
20220130T0100,5.8102455,0,12.475961,226.16914
20220130T0200,5.6402454,0,12.599998,233.1301
20220130T0300,5.790245,0,11.681987,236.30994
20220130T0400,5.6802454,0,11.183201,236.82149
20220130T0500,5.650245,0,11.304229,232.76517
20220130T0600,5.630245,0,10.233123,230.7106
20220130T0700,5.5602455,0,8.942214,229.8991
20220130T0800,5.500245,0,7.8954163,226.84761
20220130T0900,5.3002453,0,7.386582,226.97495
20220130T1000,5.3902454,0,6.638072,229.39871
20220130T1100,6.020245,0,5.495161,238.3925
20220130T1200,6.940245,0,8.217153,241.18921
20220130T1300,7.880245,0,8.654986,253.07248
20220130T1400,8.400246,0,7.9932976,277.76517
20220130T1500,8.910245,0,7.8625183,285.9454
20220130T1600,8.660245,0,7.172949,287.52557
20220130T1700,8.5602455,0,5.00128,300.25644
20220130T1800,7.360245,0,4.198285,300.96378
20220130T1900,7.0502453,0,2.9024127,262.875
20220130T2000,5.790245,0,2.0991426,239.03624
20220130T2100,4.5402455,0,1.484318,194.03624
20220130T2200,2.7902455,0,3.9763298,185.19443
20220130T2300,0.5702454,0,5.04,180
20220131T0000,1.1202455,0,6.989936,214.50853
20220131T0100,1.1302454,0,4.896529,197.10272
20220131T0200,1.1302454,0,5.506941,191.30994
20220131T0300,1.7102454,0,7.42159,202.83365
20220131T0400,1.9302454,0,8.217153,208.81079
20220131T0500,3.9002452,0,9.021574,208.61046
20220131T0600,5.0702453,0,12.682018,214.59229
20220131T0700,5.3402452,0,14.76439,225
20220131T0800,5.380245,0,18.391737,229.76364
20220131T0900,5.2802453,0,21.897945,226.33223
20220131T1000,4.7002454,0,21.67487,237.89374
20220131T1100,4.4302454,0,21.749481,245.55606
20220131T1200,5.0902452,0,14.372974,247.9321
20220131T1300,5.1802454,0,19.562946,257.24246
20220131T1400,5.5802455,0,16.981165,265.1355
20220131T1500,5.5502453,0,16.954432,273.65222
20220131T1600,5.7002454,0,18.089775,275.7106
20220131T1700,5.630245,0,18.089775,275.7106
20220131T1800,5.1402454,0,14.869351,276.95297
20220131T1900,4.5302453,0,15.03835,281.04095
20220131T2000,4.4402456,0,16.62249,287.65012
20220131T2100,4.2202454,0,15.226764,276.78897
20220131T2200,3.7302456,0,16.299694,276.34018
20220131T2300,3.2402453,0,16.595179,273.7314
20220201T0000,3.1902456,0,12.964998,268.40887
20220201T0100,3.0802455,0,14.332341,281.59216
20220201T0200,3.1302452,0,14.689589,287.10272
20220201T0300,3.2402453,0,12.324414,276.70984
20220201T0400,3.2702456,0,11.5199995,270
20220201T0500,3.1302452,0,12.979984,273.17984
20220201T0600,3.1002455,0,11.885453,268.26428
20220201T0700,2.8902454,0,11.570515,264.64417
20220201T0800,2.6802454,0,10.495713,247.83365
20220201T0900,2.6202455,0,10.464797,243.43495
20220201T1000,2.7602453,0,11.304229,232.76517
20220201T1100,2.9802456,0,11.457958,226.27303
20220201T1200,3.2402453,0,19.107151,227.29062
20220201T1300,3.3302455,0,16.80857,223.2643
20220201T1400,3.4202452,0,16.981165,212.00539
20220201T1500,3.7602453,0,18.709612,210.01837
20220201T1600,3.7802453,0,17.477621,212.38068
20220201T1700,3.7602453,0,17.581125,222.51045
20220201T1800,3.7902455,0,18.899143,229.63547
20220201T1900,3.2102456,0,19.228851,231.84277
20220201T2000,3.0402455,0,19.734436,231.66666
20220201T2100,3.3402452,0,18.892282,239.03624
20220201T2200,3.8702455,0,17.906157,239.82648
20220201T2300,4.2002454,0,17.673029,236.63364
20220202T0000,4.5002456,0,17.884428,229.8991
20220202T0100,4.9702454,0,17.935081,231.5198
20220202T0200,5.3202453,0,17.786331,234.05789
20220202T0300,5.650245,0,17.414474,240.25513
20220202T0400,6.0802455,0,17.551615,244.48615
20220202T0500,6.3202453,0,16.055353,250.34618
20220202T0600,6.7802453,0,14.345898,252.47443
20220202T0700,7.0902452,0,13.358861,255.96376
20220202T0800,7.2602453,0,12.849528,258.69006
20220202T0900,7.460245,0,12.015589,261.38434
20220202T1000,7.770245,0,12.144331,258.02386
20220202T1100,8.150246,0,13.779114,250.14479
20220202T1200,8.490246,0,11.27553,253.30075
20220202T1300,8.5602455,0,14.241629,253.85567
20220202T1400,8.740245,0,14.440443,265.71085
20220202T1500,8.880245,0,14.77755,267.2073
20220202T1600,9.0602455,0,12.144331,258.02386
20220202T1700,9.100245,0,11.841756,250.46335
20220202T1800,9.080245,0,10.495713,247.83365
20220202T1900,8.790245,0,10.966713,246.8014
20220202T2000,8.590245,0,10.00256,239.74356
20220202T2100,8.320246,0,8.714677,231.70984
20220202T2200,8.120246,0,7.145796,229.08562
20220202T2300,7.9902453,0,6.4096174,218.15723
20220203T0000,7.7002454,0,7.491114,215.21759
20220203T0100,7.420245,0,7.127636,225
20220203T0200,7.3402452,0,5.1919937,213.69006
20220203T0300,7.1002455,0,3.8773184,201.8014
20220203T0400,6.900245,0,4.3349743,184.76364
20220203T0500,6.520245,0,5.0528407,175.91438
20220203T0600,6.5302453,0,4.452954,165.96376
20220203T0700,6.3202453,0,4.510787,151.38954
20220203T0800,6.020245,0,4.6938257,147.52881
20220203T0900,5.8302455,0,5.6233797,140.19443
20220203T1000,5.980245,0,6.618519,135
20220203T1100,6.210245,0,6.193674,144.46231
20220203T1200,6.670245,0,6.9527545,158.7495
20220203T1300,6.9702454,0,10.24578,161.56505
20220203T1400,7.4502454,0,9.255571,166.50427
20220203T1500,8.330246,0,6.924738,188.97263
20220203T1600,8.700245,0,6.9247384,207.89728
20220203T1700,8.710245,0,6.0347,197.35403
20220203T1800,7.380245,0,5.04,180
20220203T1900,6.8502455,0,5.1544156,167.90524
20220203T2000,6.4702454,0,4.452954,165.96376
20220203T2100,5.980245,0,2.968636,165.96376
20220203T2200,5.4502454,0,3.9763298,185.19443
20220203T2300,5.1602454,0,5.8603754,190.61966
20220204T0000,4.4902453,0,5.315336,208.30077
20220204T0100,3.7202454,0,5.3517847,199.65382
20220204T0200,3.9602456,0,6.12,208.0725
20220204T0300,4.4402456,0,6.9153743,218.65982
20220204T0400,5.4502454,0,6.297428,210.96376
20220204T0500,5.6602454,0,6.6087217,209.35776
20220204T0600,5.440245,0,6.763786,205.20113
20220204T0700,5.420245,0,6.193674,215.53769
20220204T0800,5.520245,0,7.7879906,213.69006
20220204T0900,5.360245,0,7.9036193,210.06859
20220204T1000,4.980245,0,8.39657,210.96376
20220204T1100,4.980245,0,7.8954163,204.22775
20220204T1200,5.7802453,0,10.799999,233.1301
20220204T1300,6.230245,0,13.089354,238.49574
20220204T1400,6.880245,0,12.24,241.92752
20220204T1500,7.0502453,0,14.168641,242.78389
20220204T1600,7.270245,0,14.88242,237.84772
20220204T1700,7.520245,0,13.324863,231.58195
20220204T1800,7.6002455,0,11.480557,228.81409
20220204T1900,7.860245,0,13.783817,220.76361
20220204T2000,8.000245,0,16.199999,216.8699
20220204T2100,7.9902453,0,16.641972,218.85338
20220204T2200,7.980245,0,16.80857,223.2643
20220204T2300,8.010245,0,16.92383,231.91122
20220205T0000,7.8902454,0,14.917212,250.25317
20220205T0100,7.4102454,0,11.901798,266.53177
20220205T0200,6.4302454,0,9.449572,287.7447
20220205T0300,4.9502454,0,8.209263,307.875
20220205T0400,3.8802452,0,5.6233797,309.80557
20220205T0500,3.1702452,0,6.130579,266.63354
20220205T0600,2.3702455,0,5.634891,243.43495
20220205T0700,1.3502455,0,6.1305785,220.23636
20220205T0800,0.8702454,0,5.634891,206.56505
20220205T0900,0.5002454,0,4.6800003,202.61987
20220205T1000,0.9502454,0,6.151683,200.55605
20220205T1100,2.8802452,0,5.6920996,198.43495
20220205T1200,4.1002455,0,8.209263,217.87498
20220205T1300,5.7402453,0,8.4963045,233.61565
20220205T1400,6.770245,0,8.225035,246.8014
20220205T1500,7.4702454,0,7.5170207,253.30075
20220205T1600,8.0602455,0,7.0911775,246.0375
20220205T1700,7.920245,0,7.8954163,245.77226
20220205T1800,6.670245,0,5.506941,258.69006
20220205T1900,4.0602455,0,7.928178,267.39746
20220205T2000,3.1902456,0,8.049845,243.43495
20220205T2100,2.5502453,0,8.209263,217.87498
20220205T2200,1.4202454,0,7.729527,207.75854
20220205T2300,1.0502454,0,7.729527,207.75854
20220206T0000,1.3202454,0,7.628263,199.29004
20220206T0100,1.4602454,0,8.427383,199.98311
20220206T0200,1.4602454,0,8.766573,199.17902
20220206T0300,1.5002453,0,8.766573,199.17902
20220206T0400,1.4102454,0,8.225035,203.1986
20220206T0500,1.9802454,0,10.787993,205.70996
20220206T0600,2.6302452,0,13.53236,208.61046
20220206T0700,2.9702454,0,15.629971,208.92642
20220206T0800,3.6402454,0,16.075521,214.04594
20220206T0900,4.1002455,0,17.727943,209.16762
20220206T1000,4.5902452,0,19.513195,217.50414
20220206T1100,5.630245,0,18.218275,217.77568
20220206T1200,6.290245,0,24.29133,230.41187
20220206T1300,6.5902452,0,23.686249,226.84761
20220206T1400,6.8502455,0,26.518099,221.69814
20220206T1500,7.170245,0,27.07669,215.80334
20220206T1600,7.460245,0,29.088802,216.44444
20220206T1700,6.860245,0,29.301876,222.51045
20220206T1800,6.3302455,0,28.515089,223.97696
20220206T1900,6.3002453,0,31.311722,224.5342
20220206T2000,6.4102454,0,31.361351,228.25723
20220206T2100,6.5502453,0,31.336546,227.32782
20220206T2200,6.8902454,0,31.336546,227.32782
20220206T2300,7.150245,0,32.112724,232.74472
20220207T0000,7.400245,0,30.888754,233.53076
20220207T0100,7.7802453,0,31.367548,238.13402
20220207T0200,8.170245,0,28.883131,247.27026
20220207T0300,8.490246,0,26.478973,262.97162
20220207T0400,7.9302454,0,25.277023,280.6698
20220207T0500,5.9902453,0,24.696104,300.6773
20220207T0600,5.3402452,0,20.466246,309.2894
20220207T0700,4.5602455,0,15.876775,302.96942
20220207T0800,3.9302454,0,12.522619,288.43497
20220207T0900,3.3002453,0,10.823973,273.8141
20220207T1000,4.0502453,0,11.304229,260.83765
20220207T1100,5.0602455,0,12.620554,266.7295
20220207T1200,5.4502454,0,13.979871,281.88867
20220207T1300,6.0602455,0,12.6462,274.8991
20220207T1400,6.8902454,0,16.199999,270
20220207T1500,7.230245,0,16.394829,278.84183
20220207T1600,7.4902453,0,14.05845,283.32452
20220207T1700,7.6602454,0,12.015589,278.61566
20220207T1800,6.3202453,0,5.4119864,266.1859
20220207T1900,3.3102455,0,7.6367526,225
20220207T2000,1.9702454,0,8.587338,213.02386
20220207T2100,0.9102454,0,8.049845,206.56505
20220207T2200,0.060245395,0,6.0347,197.35403
20220207T2300,-0.47975457,0,5.0911684,188.1301
20220208T0000,-1.3697546,0,7.289444,200.22485
20220208T0100,-1.6897546,0,5.8603754,190.61966
20220208T0200,-1.4897546,0,5.771239,183.57634
20220208T0300,-1.1997546,0,5.4477882,187.59465
20220208T0400,-0.8197546,0,5.0528407,184.08562
20220208T0500,-0.46975458,0,5.4119864,183.81407
20220208T0600,-0.4397546,0,5.04,180
20220208T0700,-0.1997546,0,5.771239,176.42366
20220208T0800,0.060245395,0,6.87779,173.991
20220208T0900,0.4902454,0,6.162207,173.29016
20220208T1000,1.3602455,0,7.2805495,171.46924
20220208T1100,3.2402453,0,7.9526596,174.80557
20220208T1200,5.1402454,0,8.707238,187.12502
20220208T1300,7.3002453,0,8.4042845,189.86581
20220208T1400,8.650246,0,7.8625183,195.9454
20220208T1500,9.760245,0,7.42159,202.83365
20220208T1600,10.290245,0.012093544,6.12,208.0725
20220208T1700,10.820246,0.034176905,5.2416787,195.9454
20220208T1800,10.100245,0.004176895,4.6938252,184.39871
20220208T1900,7.9502454,0,5.0528407,175.91438
20220208T2000,4.9502454,0,4.379589,170.53767
20220208T2100,2.7202454,0,4.6938252,175.60129
20220208T2200,2.1202455,0,3.671294,168.69006
20220208T2300,1.7302454,0,3.4152596,161.56505
20220209T0000,1.2802454,0,4.1046314,164.74487
20220209T0100,0.5602454,0,5.154415,155.22485
20220209T0200,0.050245404,0,5.00128,149.74356
20220209T0300,-0.3097546,0,4.198285,149.03624
20220209T0400,-0.48975456,0,4.39436,145.00798
20220209T0500,-0.5697546,0,4.510787,151.38954
20220209T0600,-0.7897546,0,5.315336,151.69923
20220209T0700,-1.1397547,0,5.1919937,146.30994
20220209T0800,-1.3997546,0,5.3999996,143.1301
20220209T0900,-1.5997547,0,5.6233797,140.19443
20220209T1000,-0.05975461,0,5.692099,145.30484
20220209T1100,2.8802452,0,5.00128,149.74356
20220209T1200,4.8402452,0,5.815978,158.1986
20220209T1300,7.1802454,0,6.2145634,169.99202
20220209T1400,9.180245,0,6.130579,176.63354
20220209T1500,10.930245,0.038760226,6.489992,176.82018
20220209T1600,12.140245,0.08917689,6.87779,173.991
20220209T1700,12.770246,0.1154269,5.2416787,164.0546
20220209T1800,10.450245,0.018760204,5.6920996,161.56505
20220209T1900,6.3002453,0,4.802999,167.00539
20220209T2000,4.4502454,0,4.3498964,155.55605
20220209T2100,3.2202454,0,4.6938257,147.52881
